time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.3400000000000016,-1.7632545607449992,1.12432022367784,15.610919449185674,0.12556886700999037,0.21532648006671984,0.0,-2.46118469426527,1.4991087613436238,4.30997184888308,0.03839065707633289,0.07323172216618237,0.0,452.83209505332957,452.07486367322474,452.1956542292446,450.72944691177105
2.3600000000000017,-1.8129125930961079,1.1545415378748656,15.697083597301074,0.1312562281748173,0.21679814754354343,0.0,-2.5046185408456005,1.5230226583589208,4.306442962656796,0.024362759125035424,0.07376211950778631,0.0,429.64483291275775,429.7841031033264,432.2352199623034,428.6741923546329
2.3800000000000017,-1.86342594436874,1.1852421007945655,15.783100074635394,0.13214372763026372,0.21829746793317462,0.0,-2.5467165864176025,1.5470336336110846,4.295204770775167,0.02036153794671535,0.07474350627101048,0.0,422.44682011753605,422.70519593710964,423.31245616509307,422.27821497470836
2.4000000000000017,-1.9149107028732926,1.2164991936942535,15.86945473520455,0.1370321365913565,0.22018379160421286,0.0,-2.6017592640376512,1.578675656357717,4.340261286140347,0.006973217361730172,0.07870054327168527,0.0,475.75089428058294,476.66302618865495,478.5646243318418,475.49717328201353
2.4200000000000017,-1.9674429510974956,1.2483650905009354,15.956449359602237,0.13822589687816933,0.22214421177501364,0.0,-2.651465558382649,1.6079140243104657,4.359201153628272,0.013467202084774298,0.07476908397332135,0.0,453.5948867261489,452.6514236058143,452.6650383116425,454.23017588737935
2.4400000000000017,-2.021092424113792,1.2808902053202673,16.044340496498208,0.13941487028936717,0.2241982178251778,0.0,-2.7134817432469864,1.644597457622732,4.429912535968924,0.019532280384358017,0.07949613113068277,0.0,500.5948335003737,501.6294790147493,499.1606905979231,500.48674529853383
2.4600000000000017,-2.075822936266119,1.314051055500952,16.132926278304126,0.13997570296670503,0.22750397177601656,0.0,-2.7595694719856856,1.6714875604457309,4.428665644622839,0.016923165058039754,0.07121161224730645,0.0,436.02729548433706,433.95091033044747,435.69270202064064,435.0376610307508
2.4800000000000018,-2.1315240724355817,1.3477756487006998,16.221664926771087,0.14055542372374674,0.2292794962377247,0.0,-2.8105441449605877,1.7009717595290499,4.445199202073117,0.02002965797373236,0.07496017045953571,0.0,451.34534070555503,452.25596230999747,453.39956770799046,454.1477075363537
2.5000000000000018,-2.1881254627538227,1.382016610690296,16.3102088207944,0.1409561704554294,0.23123762740379483,0.0,-2.8495948868635335,1.7231244394305862,4.409190200258345,0.02010803455388035,0.0706756506176903,0.0,400.882879004635,399.71808754859194,399.8880864393501,399.9095280013193
2.520000000000002,-2.245595861769884,1.416751204443735,16.398386094872016,0.14142197634189024,0.2344179751493236,0.0,-2.8974450147425874,1.7503349359132863,4.408537207503524,0.021703593332281623,0.062268903962355134,0.0,437.395972861056,435.2941431379866,436.42720693206275,436.826590464392
2.540000000000002,-2.3039992585133477,1.4520123085280587,16.486421213255007,0.14344084411258695,0.23594559526554715,0.0,-2.9428946596037804,1.7757754725190904,4.394974630795745,0.013741694302399082,0.06562891608719316,0.0,423.6087398603962,424.47779074265435,424.7678131968031,422.7141767813393
2.560000000000002,-2.3634400618214646,1.487859938968433,16.57469836923158,0.14378891077497347,0.2379237767689757,0.0,-3.0011856712078986,1.8089875715183394,4.432740966861608,0.015453217324024467,0.07078877337857115,0.0,474.083843798908,475.2747801477272,472.1594720044846,472.5553591918382
2.580000000000002,-2.4240083515648307,1.5243464256699633,16.663551638126272,0.14687971900403696,0.2393576856275521,0.0,-3.0556433031286816,1.8396610986346902,4.452585922607609,0.004904769319540151,0.07164043976877742,0.0,456.8652162484973,457.07260007181225,459.34993949777777,456.8330765286469
2.600000000000002,-2.485633921429092,1.5614314207108229,16.752655523756946,0.1471965824595287,0.2414824879144586,0.0,-3.1069136832974444,1.8688384054512621,4.457802640460105,0.0019466072610922827,0.06637928593513463,0.0,444.34598483034864,443.05395160222287,444.79946346389545,444.0718911667554
