episode,x,y,z,total_reward,rotor
758,0.0,0.0,157.42473840055536,-14344.865421080027,[897.010568139036]
759,0.0,0.0,157.54138862305848,-14361.956755577472,[899.9330932374423]
760,0.0,0.0,157.49076798615397,-14347.140014130371,[897.6907197533399]
761,0.0,0.0,157.44759504165208,-14351.950157291067,[899.5531831717814]
762,0.0,0.0,157.5466231862946,-14358.065656479146,[900.8419527701819]
763,0.0,0.0,157.5014231460021,-14354.646035357899,[900.2687212155846]
764,0.0,0.0,157.40820406545748,-14342.790399995152,[900.0618855418361]
765,0.0,0.0,157.44403183095642,-14347.837174212209,[897.8994577719454]
766,0.0,0.0,157.4847479317975,-14360.6503834923,[901.4343067458033]
767,0.0,0.0,157.39460455430296,-14340.545033311999,[900.0816187608442]
768,0.0,0.0,157.46540262413924,-14346.715390053017,[900.9398321340487]
769,0.0,0.0,157.61771082413665,-14371.286032001422,[901.2752014746515]
770,0.0,0.0,157.61489005190157,-14367.768772164192,[897.242660326387]
771,0.0,0.0,157.3649238109574,-14332.096595513638,[901.0530999562227]
772,0.0,0.0,157.60328383453157,-14370.90385036455,[902.5560084884572]
773,0.0,0.0,157.39667763380112,-14334.748405641767,[898.4376393350401]
774,0.0,0.0,157.58408782027837,-14357.915095150818,[900.5077237534327]
775,0.0,0.0,157.49192663322563,-14342.681863818876,[901.7530830007277]
776,0.0,0.0,157.4644128555698,-14353.188504686714,[899.1176048228385]
777,0.0,0.0,157.41381474739737,-14341.362110014905,[901.3930451724227]
778,0.0,0.0,157.55665219710733,-14365.792004609688,[898.8933167143979]
779,0.0,0.0,157.3993592151274,-14335.411475258783,[901.2087273883359]
780,0.0,0.0,157.4682507964535,-14344.774743801207,[897.7680999818982]
781,0.0,0.0,157.5229348489528,-14352.02870100319,[899.9555813830307]
782,0.0,0.0,157.48801922827516,-14347.105777765619,[901.0048514536888]
783,0.0,0.0,157.4682816324282,-14341.633938937917,[901.090591126989]
784,0.0,0.0,157.52502887740084,-14362.159020955847,[898.7144234346214]
785,0.0,0.0,157.5235176401587,-14352.383573914109,[899.8764140724608]
786,0.0,0.0,157.36708848806254,-14334.773267090914,[896.9674875952351]
787,0.0,0.0,157.38619413047587,-14346.022116828886,[898.2950014372583]
788,0.0,0.0,157.4407990807057,-14344.270069545408,[900.7685581382943]
789,0.0,0.0,157.45923749906856,-14347.821848899786,[900.0489736382298]
790,0.0,0.0,157.52938394537085,-14352.39422326638,[903.1922808318272]
791,0.0,0.0,157.4593138664797,-14343.328917331724,[896.6848074400133]
792,0.0,0.0,157.40953887873584,-14336.688514656622,[900.1140076302727]
793,0.0,0.0,157.43410836069606,-14350.650922466668,[897.0613083059892]
794,0.0,0.0,157.57653214451125,-14364.915687069071,[899.5117056176979]
795,0.0,0.0,157.52750483532887,-14354.75005086979,[898.6130836395423]
796,0.0,0.0,157.54245598123205,-14361.73138692988,[899.3867564816205]
797,0.0,0.0,157.50047211127537,-14355.942064176914,[897.9866626211485]
798,0.0,0.0,157.37361384151703,-14341.518581581126,[900.2225781236052]
799,0.0,0.0,157.36958121636522,-14338.429898667122,[900.8267405305764]
800,0.0,0.0,157.4772547726594,-14344.220813440505,[898.1473016050957]
801,0.0,0.0,157.605187148081,-14359.7830375222,[901.0378537229121]
802,0.0,0.0,157.46008149215785,-14339.812394150244,[900.3402040479378]
803,0.0,0.0,157.33880636672035,-14330.153613289149,[901.2266325540609]
804,0.0,0.0,157.45189067788397,-14354.672062518672,[901.219567281178]
805,0.0,0.0,157.51338812190707,-14358.431030899112,[899.941115213523]
806,0.0,0.0,157.50343996595257,-14347.02812050336,[901.89420604826]
807,0.0,0.0,157.5054294180095,-14365.984791384744,[903.8808635561802]
808,0.0,0.0,157.3635577494285,-14336.83256778547,[899.4872383804692]
809,0.0,0.0,157.39657972063557,-14343.687659640233,[900.411969078602]
810,0.0,0.0,157.45183168105038,-14343.250772004469,[897.7628124561246]
811,0.0,0.0,157.39626899786964,-14344.364077070419,[899.698142046157]
812,0.0,0.0,157.56699042862485,-14359.57987221686,[902.0001729360333]
813,0.0,0.0,157.51420736014344,-14365.748980003196,[898.547794050184]
814,0.0,0.0,157.45594878558464,-14353.417869024086,[903.8852844613339]
815,0.0,0.0,157.42007045928386,-14353.008515788499,[897.3368855898003]
816,0.0,0.0,157.57708795764722,-14354.24145792761,[903.093845754608]
817,0.0,0.0,157.55504212071108,-14364.776693938764,[900.6952776883996]
818,0.0,0.0,157.594465584822,-14369.479409464328,[900.1275704739415]
819,0.0,0.0,157.52664270772868,-14356.35880836276,[901.1372923607796]
820,0.0,0.0,157.49838445357284,-14356.560148394146,[898.5539972751927]
821,0.0,0.0,157.4988624893171,-14351.532042723698,[900.4820706533418]
822,0.0,0.0,157.4989504562871,-14345.824250647414,[902.7890857368044]
823,0.0,0.0,157.3842838728932,-14336.867451676866,[898.20657008063]
824,0.0,0.0,157.40922676093942,-14342.75432377653,[899.8614312898296]
825,0.0,0.0,157.3917888541633,-14342.650022390419,[896.5500932429462]
826,0.0,0.0,157.45078828570902,-14349.62163270703,[898.4232559093798]
827,0.0,0.0,157.3518986605265,-14337.162191101346,[900.9151193192334]
828,0.0,0.0,157.51167440213794,-14357.509334794975,[897.6121014580159]
829,0.0,0.0,157.42691310051393,-14341.771322196475,[902.7190441288665]
830,0.0,0.0,157.41901889268553,-14344.983298789532,[901.3207202618927]
831,0.0,0.0,157.49438356693867,-14355.666141022764,[898.8406193364685]
832,0.0,0.0,157.6217721036887,-14369.102752018265,[901.8449275453988]
833,0.0,0.0,157.49934312611825,-14353.198064200242,[900.6221929745915]
834,0.0,0.0,157.38537625243376,-14352.23031279342,[899.3268651159315]
835,0.0,0.0,157.4320470992842,-14336.65159066863,[901.3192471265316]
836,0.0,0.0,157.4528120022067,-14345.812935701717,[900.2576286175108]
837,0.0,0.0,157.56627089508478,-14358.850970824704,[900.3326861175266]
838,0.0,0.0,157.52072766534874,-14350.178423069476,[898.3774216596678]
839,0.0,0.0,157.52211528835105,-14364.906019776034,[899.6338456602348]
840,0.0,0.0,157.4541259349281,-14346.237634858675,[899.1052471460966]
841,0.0,0.0,157.39317756700768,-14341.600461390515,[900.5708838693844]
842,0.0,0.0,157.48414736602894,-14352.715888386298,[898.6731212623888]
843,0.0,0.0,157.50591546616832,-14354.319993447183,[900.6368759902585]
844,0.0,0.0,157.5817748783825,-14359.109596911268,[900.3052480345884]
845,0.0,0.0,157.38545889870127,-14338.54073711313,[902.3150195074588]
846,0.0,0.0,157.47611702297647,-14340.261891826021,[901.7551426195195]
847,0.0,0.0,157.47958441320722,-14359.219286243348,[901.7996600807387]
848,0.0,0.0,157.45964608857113,-14340.983405391751,[898.8735956680357]
849,0.0,0.0,157.33605429342532,-14335.308707777076,[900.4855063038597]
850,0.0,0.0,157.38960875862554,-14344.630485517566,[897.9779970213198]
851,0.0,0.0,157.41644410993266,-14343.534164464165,[900.7664011961841]
852,0.0,0.0,157.34138473205567,-14327.611549281592,[898.3437304269387]
853,0.0,0.0,157.4445663803798,-14349.427121553654,[899.4212871662075]
854,0.0,0.0,157.4591915379916,-14344.938652736604,[899.8797822270719]
855,0.0,0.0,157.43744108614345,-14350.04945709661,[898.6975345450805]
856,0.0,0.0,157.45861074019027,-14358.922523257836,[900.1041461552294]
857,0.0,0.0,157.4155875897274,-14338.973979791843,[901.2982471770569]
858,0.0,0.0,157.38149428497303,-14339.569858291987,[900.5526839278299]
859,0.0,0.0,157.42723784543767,-14338.971285353617,[901.7511197410481]
860,0.0,0.0,157.646055757517,-14367.48067697824,[899.022374028857]
861,0.0,0.0,157.42348055667284,-14346.231537455777,[902.3876135065271]
862,0.0,0.0,157.43678240192105,-14345.24289429096,[899.5683662435907]
863,0.0,0.0,157.32727076786517,-14323.879545335707,[901.5318960345962]
864,0.0,0.0,157.4921726742967,-14353.931308719697,[899.7396618522129]
865,0.0,0.0,157.49491638400744,-14356.83653957367,[902.4453783975061]
866,0.0,0.0,157.50698545073752,-14353.123167424961,[899.5154968441253]
867,0.0,0.0,157.4378764221291,-14346.326796745292,[899.4906209024992]
868,0.0,0.0,157.4367752733704,-14343.108726334844,[900.0975676689129]
869,0.0,0.0,157.45065271667053,-14350.00352922021,[898.7950557049611]
870,0.0,0.0,157.42677660762854,-14344.748613525471,[896.504033576556]
871,0.0,0.0,157.38381485913715,-14342.182022134119,[898.4523154620889]
872,0.0,0.0,157.41404193770666,-14336.697537898459,[900.4331430697431]
873,0.0,0.0,157.46102232008465,-14351.434720825453,[900.6050112189898]
874,0.0,0.0,157.5614153786712,-14365.09815968029,[899.8716172589247]
875,0.0,0.0,157.4061712428194,-14342.487644995188,[902.7965354862353]
876,0.0,0.0,157.43242618138228,-14337.187341740082,[899.0199710112892]
877,0.0,0.0,157.5081662982334,-14357.730422194187,[899.4012885559972]
878,0.0,0.0,157.366726398704,-14338.736653878812,[899.2012197506167]
879,0.0,0.0,157.40507616830112,-14349.310419457708,[902.40645894656]
880,0.0,0.0,157.38089013902388,-14335.3509757309,[900.2982420913754]
881,0.0,0.0,157.40388435144254,-14344.321823608077,[900.1608716585888]
882,0.0,0.0,157.5447210582359,-14346.591903403218,[901.3137313934227]
883,0.0,0.0,157.53023115974506,-14360.438150988475,[898.406650617589]
884,0.0,0.0,157.26654084933068,-14329.371323364947,[899.3541051886401]
885,0.0,0.0,157.49340649171592,-14356.310653199713,[901.1779784743497]
886,0.0,0.0,157.53958258551117,-14367.542905876688,[898.8565465930576]
887,0.0,0.0,157.43049632456803,-14352.280444066664,[900.370858546555]
888,0.0,0.0,157.43948692423845,-14347.347778685049,[899.6656079968262]
889,0.0,0.0,157.43560233634898,-14336.05634580095,[903.8639352840972]
890,0.0,0.0,157.44429186832713,-14349.006256710914,[900.0202481796046]
891,0.0,0.0,157.57741587218612,-14365.879540795979,[898.911488935391]
892,0.0,0.0,157.47641961229434,-14340.895889122328,[899.3279252324143]
893,0.0,0.0,157.42887181619622,-14350.026253239364,[899.6307738670774]
894,0.0,0.0,157.50488218310704,-14351.73095328459,[900.899473588153]
895,0.0,0.0,157.59881073399978,-14364.398918554425,[898.6306295623958]
896,0.0,0.0,157.41591317533056,-14346.31439534899,[897.9106128972724]
897,0.0,0.0,157.5055700297827,-14361.925754921467,[903.0905503307356]
898,0.0,0.0,157.4438148715213,-14353.122755087572,[896.191429615818]
899,0.0,0.0,157.47403713600679,-14348.442456472982,[900.2793797742954]
900,0.0,0.0,157.3806097643619,-14340.757802948472,[901.0625856498788]
901,0.0,0.0,157.48340261688224,-14342.704600885858,[897.5390431339208]
902,0.0,0.0,157.5749692851511,-14361.713651101973,[902.4229792955746]
903,0.0,0.0,157.44393663187404,-14346.88262777009,[897.7772014713634]
904,0.0,0.0,157.53334863722958,-14357.604284344827,[900.6991710579343]
905,0.0,0.0,157.40240761824842,-14329.10456504323,[901.7788060315319]
906,0.0,0.0,157.6292102685822,-14366.338773345724,[894.7652209465558]
907,0.0,0.0,157.64685228345564,-14378.128947543692,[899.8788563790429]
908,0.0,0.0,157.4422583736282,-14350.30953087583,[900.3190246197015]
909,0.0,0.0,157.50285239875396,-14362.125564926364,[901.2519526122235]
910,0.0,0.0,157.3850584780716,-14334.853415477057,[900.0103152508844]
911,0.0,0.0,157.45867500163666,-14345.294051243709,[900.2945265048692]
912,0.0,0.0,157.53621539176967,-14357.38432783324,[901.8276743435006]
913,0.0,0.0,157.48837712945598,-14351.75540413286,[900.4216044603575]
914,0.0,0.0,157.47910322861276,-14359.166081994805,[897.7361017578139]
915,0.0,0.0,157.43153588848372,-14338.846564997093,[902.5245353478767]
916,0.0,0.0,157.61478850482825,-14364.588547777088,[902.3173577903968]
917,0.0,0.0,157.4945063781869,-14360.349465350037,[899.5660939585377]
918,0.0,0.0,157.46030297083155,-14344.477308693376,[901.8080469844517]
919,0.0,0.0,157.38153464084172,-14341.183252104689,[900.4504616138704]
920,0.0,0.0,157.48841025065977,-14339.941990919262,[899.8343932336536]
921,0.0,0.0,157.40212811624963,-14341.387828348456,[899.0467643244209]
922,0.0,0.0,157.42929646716198,-14344.104534345484,[901.5949348725592]
923,0.0,0.0,157.47568023313966,-14356.656751048271,[899.5192636636298]
924,0.0,0.0,157.43941118258314,-14343.973684012868,[899.8185539297587]
925,0.0,0.0,157.37003464282273,-14338.963102006632,[900.0727881882577]
926,0.0,0.0,157.29643796446013,-14326.10473577434,[898.9863178504812]
927,0.0,0.0,157.61870770232488,-14365.288367153162,[899.2802686197014]
928,0.0,0.0,157.60375096511146,-14365.968259962016,[900.1571392048724]
929,0.0,0.0,157.30525896601353,-14328.839139440146,[897.659601411483]
930,0.0,0.0,157.34768436144668,-14338.67496926242,[897.7217244017896]
931,0.0,0.0,157.43576907604447,-14347.800222700007,[900.2521112432158]
932,0.0,0.0,157.43402609212816,-14346.340181384172,[899.4712935463987]
933,0.0,0.0,157.5616382726135,-14361.490223086737,[900.9820684667465]
934,0.0,0.0,157.50549389306119,-14355.692322969178,[903.6765666323112]
935,0.0,0.0,157.43159710060831,-14345.938090338483,[902.5878259660584]
936,0.0,0.0,157.29447739765882,-14323.040741370143,[899.2081822466359]
937,0.0,0.0,157.52048986526776,-14367.418394744329,[900.6662087958464]
938,0.0,0.0,157.37536547192758,-14331.463750603594,[899.7148710571752]
939,0.0,0.0,157.38366806714748,-14341.261424217897,[902.0045480466332]
940,0.0,0.0,157.54388235886825,-14365.10691286531,[899.7092950765938]
941,0.0,0.0,157.59609072410709,-14353.932461447655,[899.6571280381856]
942,0.0,0.0,157.3598327567547,-14333.32045267767,[898.6001498538077]
943,0.0,0.0,157.5797407729078,-14359.928296622624,[902.8303443065515]
944,0.0,0.0,157.40231495922842,-14340.589159144209,[900.1913106426799]
945,0.0,0.0,157.43813752676763,-14345.405959308684,[900.2155252994473]
946,0.0,0.0,157.49047696576838,-14358.937208152623,[902.1175669736116]
947,0.0,0.0,157.42191825120318,-14343.666372030248,[900.9534459822304]
948,0.0,0.0,157.38219351527582,-14337.378794791373,[901.277044827675]
949,0.0,0.0,157.44762720410174,-14349.806224636568,[899.4497474339651]
950,0.0,0.0,157.49270549877372,-14361.521071829377,[900.6825832486747]
951,0.0,0.0,157.57440793946648,-14365.686339029451,[898.5079576428509]
952,0.0,0.0,157.5898511798621,-14363.76353723836,[898.0280106777723]
953,0.0,0.0,157.46531795105767,-14352.921030111422,[900.7394092041225]
954,0.0,0.0,157.41557211679253,-14345.992266070924,[898.917884491849]
955,0.0,0.0,157.54413370078478,-14356.757709249454,[900.2003502772837]
956,0.0,0.0,157.44297215270257,-14343.083089814725,[899.6173647411526]
957,0.0,0.0,157.57056192490543,-14365.900899528911,[897.293839052851]
958,0.0,0.0,157.55197421153005,-14357.576441060053,[900.6432059269159]
959,0.0,0.0,157.48768395931657,-14354.705139192985,[897.8944607478134]
960,0.0,0.0,157.52912269526345,-14357.700572794703,[901.4449042305257]
961,0.0,0.0,157.47328350165714,-14342.891644187339,[899.6671413636408]
962,0.0,0.0,157.38389149640662,-14334.370358590651,[901.2730538181949]
963,0.0,0.0,157.45823696764856,-14352.853889616783,[899.9470951919781]
964,0.0,0.0,157.31878305930852,-14322.79913581848,[897.5909093647406]
965,0.0,0.0,157.4979636645859,-14359.32992878741,[898.4165762911119]
966,0.0,0.0,157.5622631553464,-14356.243076067394,[897.6850251281587]
967,0.0,0.0,157.4400831610031,-14351.383705738857,[898.8435753029038]
968,0.0,0.0,157.44825326407337,-14345.03099753542,[902.2529166085963]
969,0.0,0.0,157.54821777862293,-14364.328037886089,[899.7175003603443]
970,0.0,0.0,157.42744435088272,-14342.489016328893,[899.6526830003318]
971,0.0,0.0,157.44079031815278,-14354.205336139012,[897.0515716414659]
972,0.0,0.0,157.5821044830032,-14357.34076094232,[901.7091242929221]
973,0.0,0.0,157.49062022659984,-14348.58754928703,[901.9316725198976]
974,0.0,0.0,157.56422042283637,-14365.101616471036,[899.5076944769412]
975,0.0,0.0,157.45776379888048,-14345.001605913742,[901.3167113874753]
976,0.0,0.0,157.46836585163382,-14353.15333155712,[898.3377804927289]
977,0.0,0.0,157.54035799696803,-14369.365310661353,[897.4194654502033]
978,0.0,0.0,157.46719365677527,-14347.488967147201,[896.6900213292389]
979,0.0,0.0,157.49567246502994,-14352.940912679169,[899.4767508834383]
980,0.0,0.0,157.4885392724839,-14350.642210536213,[899.6976350457002]
981,0.0,0.0,157.52337237003186,-14356.365792327082,[901.8229538548004]
982,0.0,0.0,157.4011110332021,-14339.111126667516,[900.4387478538946]
983,0.0,0.0,157.51381129033345,-14349.719650356727,[900.4658165328708]
984,0.0,0.0,157.39562155047693,-14347.41644394193,[897.5666832146718]
985,0.0,0.0,157.42076356518047,-14349.826306328572,[899.5492887669135]
986,0.0,0.0,157.40200554107486,-14340.212859894267,[898.9114061780145]
987,0.0,0.0,157.4048175978494,-14340.242763127095,[898.8624277827852]
988,0.0,0.0,157.5129176759825,-14357.384297280498,[898.048254674904]
989,0.0,0.0,157.393460490137,-14339.582980409377,[902.2732475976735]
990,0.0,0.0,157.54561005492602,-14367.893444741823,[900.5509219187915]
991,0.0,0.0,157.51232660009674,-14344.954868947993,[899.9933121580365]
992,0.0,0.0,157.6506211842645,-14378.516494659698,[898.0058892558621]
993,0.0,0.0,157.5617604117343,-14362.047162654637,[902.8336903591036]
994,0.0,0.0,157.48020756403838,-14350.637410730977,[901.8079937128731]
995,0.0,0.0,157.53387276569188,-14355.486346748545,[900.0950595871774]
996,0.0,0.0,157.4529015726517,-14351.367738360006,[900.3074289732776]
997,0.0,0.0,157.48435668255024,-14355.244352906015,[899.3126977646676]
998,0.0,0.0,157.46746509992911,-14345.689919291342,[900.5892795729839]
999,0.0,0.0,157.5045414548318,-14348.226617924161,[902.0773244291784]
1000,0.0,0.0,157.43601899487476,-14345.532604637601,[903.7581892627552]
